session_id,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
SESSION-07526,1,5.0,1,7.0,31,561.0940141,0.034375,0.052507716,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
SESSION-07527,3,196.4,0,0.0,9,397.0,0.027272727,0.045454545,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
SESSION-07528,5,83.16666667,0,0.0,18,585.5666667,0.010526316,0.052631579,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,True,False
SESSION-07529,3,70.4,0,0.0,9,144.0666667,0.0,0.0,0.0,0.0,Oct,1,1,1,3,New_Visitor,False,False
SESSION-07530,0,0.0,0,0.0,48,3177.366667,0.008510638,0.044680851,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,False,False
SESSION-07531,0,0.0,0,0.0,45,1970.0,0.019259259,0.037925926,0.0,0.0,June,4,1,3,3,Returning_Visitor,False,False
SESSION-07532,4,138.1,0,0.0,20,1708.98,0.0125,0.057936508,0.0,0.0,Sep,3,3,4,4,Returning_Visitor,True,False
SESSION-07533,3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0.0,Nov,1,1,5,2,Returning_Visitor,False,True
SESSION-07534,3,36.7032967,4,42.2,51,1187.737297,0.024223602,0.066119363,6.854149002,0.0,Oct,3,2,1,1,Returning_Visitor,False,False
SESSION-07535,2,6.0,0,0.0,9,89.5,0.0,0.058333333,0.0,0.0,Sep,1,1,4,4,Returning_Visitor,True,True
SESSION-07536,4,66.76,0,0.0,10,267.9,0.0,0.002777778,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False
SESSION-07537,0,0.0,0,0.0,8,471.4,0.0,0.075,0.0,0.0,June,2,7,2,1,Returning_Visitor,False,False
SESSION-07538,4,60.2,0,0.0,13,409.8371212,0.0,0.005882353,20.10126693,0.0,Oct,1,1,4,2,New_Visitor,False,True
SESSION-07539,6,245.9333333,2,15.2,27,1333.8,0.012903226,0.029032258,4.945717395,0.0,Nov,2,2,9,6,Returning_Visitor,False,False
SESSION-07540,7,285.7,0,0.0,28,587.9228571,0.0,0.00962963,10.57326688,0.0,Nov,1,1,6,3,Returning_Visitor,False,True
SESSION-07541,0,0.0,0,0.0,23,997.3142857,0.0,0.039130435,0.0,0.0,June,1,1,3,15,Returning_Visitor,True,False
SESSION-07542,5,81.6,0,0.0,16,308.7,0.00952381,0.019047619,0.0,0.0,Sep,2,4,2,5,New_Visitor,False,False
SESSION-07543,6,262.02,0,0.0,25,688.4533333,0.0,0.025904762,2.368830117,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
SESSION-07544,2,126.0,0,0.0,2,14.35,0.0,0.05,0.0,0.0,Aug,3,2,6,5,New_Visitor,True,False
SESSION-07545,1,22.2,0,0.0,34,781.8,0.017142857,0.028571429,0.0,0.0,Oct,2,2,6,1,Returning_Visitor,True,False
SESSION-07546,4,76.4,0,0.0,2,49.4,0.0,0.033333333,16.77416803,0.0,Oct,2,2,6,2,Returning_Visitor,False,True
SESSION-07547,3,94.7,0,0.0,20,366.6166667,0.009090909,0.004545455,0.0,0.0,Jul,1,1,2,4,New_Visitor,False,False
SESSION-07548,3,149.0666667,0,0.0,19,285.6166667,0.019047619,0.019047619,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
SESSION-07549,0,0.0,0,0.0,9,101.6,0.044444444,0.077777778,0.0,0.0,June,2,2,3,1,Returning_Visitor,False,False
SESSION-07550,6,132.22,3,18.0,22,418.8444444,0.0,0.001020408,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
SESSION-07551,7,421.25,0,0.0,59,1945.896667,0.012239583,0.010578704,28.52919049,0.0,June,2,6,1,20,Returning_Visitor,False,True
SESSION-07552,3,73.2,5,124.2666667,10,239.7,0.0,0.0025,0.0,0.0,Sep,2,2,5,1,New_Visitor,False,False
SESSION-07553,7,115.7272727,0,0.0,43,2660.283333,0.030612245,0.055782313,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False
SESSION-07554,6,473.7,1,42.4,47,2101.691541,0.007435897,0.02061552,0.0,0.0,Jul,3,3,8,1,Returning_Visitor,True,False
SESSION-07555,0,0.0,0,0.0,3,60.4,0.066666667,0.133333333,0.0,0.0,June,3,2,2,1,Returning_Visitor,False,False
SESSION-07556,0,0.0,0,0.0,14,406.8666667,0.021428571,0.079761905,0.0,0.0,Jul,4,5,3,3,Returning_Visitor,False,False
SESSION-07557,8,203.6,1,0.0,42,1052.4,0.0,0.004545455,37.35725827,0.0,Nov,2,2,5,2,Returning_Visitor,False,True
SESSION-07558,3,72.4,0,0.0,3,86.6,0.0,0.033333333,0.0,0.0,June,1,1,7,3,Returning_Visitor,True,True
SESSION-07559,3,140.0,0,0.0,26,1629.438095,0.0,0.004938272,0.0,0.0,Nov,4,5,2,2,Returning_Visitor,True,False
SESSION-07560,7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0.0,Oct,3,2,1,4,Returning_Visitor,True,False
SESSION-07561,0,0.0,1,56.4,14,103.7579088,0.0,0.026666667,45.92878029,0.0,Nov,2,2,2,20,Returning_Visitor,False,True
SESSION-07562,3,31.2,0,0.0,4,36.2,0.028571429,0.057142857,0.0,0.0,June,2,2,3,2,Returning_Visitor,False,False
SESSION-07563,0,0.0,0,0.0,25,701.8833333,0.0,0.023333333,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
SESSION-07564,16,590.925,0,0.0,54,2214.230303,0.009375,0.031076389,1.288569678,0.0,Oct,2,4,8,1,Returning_Visitor,False,False
SESSION-07565,0,0.0,0,0.0,7,728.8,0.0,0.0,58.9241766,0.0,Aug,4,2,1,2,Returning_Visitor,False,True
SESSION-07566,0,0.0,0,0.0,22,848.8407143,0.0,0.00952381,0.0,0.0,June,2,4,3,2,Returning_Visitor,False,False
SESSION-07567,5,46.5,0,0.0,94,1729.716667,0.005050505,0.025420875,6.322599996,0.0,Aug,2,2,8,1,Returning_Visitor,False,False
SESSION-07568,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,1,9,5,Returning_Visitor,False,False
SESSION-07569,0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,Jul,1,1,4,3,Returning_Visitor,False,False
SESSION-07570,3,37.3,0,0.0,19,317.8,0.018181818,0.045454545,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
SESSION-07571,4,49.2,0,0.0,3,22.0,0.0,0.025,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True
SESSION-07572,3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0.0,Jul,1,1,1,2,New_Visitor,False,False
SESSION-07573,9,201.85,2,20.6,43,1458.93619,0.0,0.00952381,0.0,0.0,Aug,3,2,3,1,New_Visitor,False,False
SESSION-07574,7,253.4,0,0.0,12,832.7,0.0,0.004761905,0.0,0.0,June,2,5,3,5,New_Visitor,False,False
SESSION-07575,7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0.0,Jul,2,10,2,2,Returning_Visitor,False,False
SESSION-07576,7,95.17,1,11.1,68,824.1573062,0.0,0.006666667,37.68626909,0.0,June,2,2,3,3,Returning_Visitor,False,False
SESSION-07577,14,325.48,6,22.6,24,359.63,0.024324324,0.042342342,0.0,0.0,Sep,1,1,2,4,Returning_Visitor,True,False
SESSION-07578,6,174.4571429,2,24.2,107,1688.2494,0.0,0.016407828,2.385969641,0.0,June,2,4,1,2,Returning_Visitor,True,False
SESSION-07579,0,0.0,0,0.0,8,170.5333333,0.0,0.0,37.96905976,0.0,Aug,2,5,1,5,New_Visitor,False,True
SESSION-07580,6,285.9,0,0.0,13,291.3,0.0,0.0125,53.11442085,0.0,Nov,1,1,4,2,New_Visitor,False,True
SESSION-07581,0,0.0,0,0.0,13,427.3,0.0,0.038461538,0.0,0.0,Sep,2,5,1,1,Returning_Visitor,False,False
SESSION-07582,5,247.1,0,0.0,8,1188.2,0.0,0.030769231,0.0,0.0,Oct,1,8,8,1,Returning_Visitor,True,False
SESSION-07583,0,0.0,0,0.0,8,251.8,0.0,0.025,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
SESSION-07584,4,103.6,1,27.2,26,2609.0,0.0,0.002380952,47.12454606,0.0,Nov,2,6,1,2,Returning_Visitor,True,True
SESSION-07585,7,141.8388889,0,0.0,33,486.5600582,0.006666667,0.028784722,11.84059922,0.0,June,2,2,3,1,Returning_Visitor,False,False
SESSION-07586,1,45.4,0,0.0,41,1227.713333,0.019512195,0.041056911,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
SESSION-07587,0,0.0,0,0.0,11,650.1666667,0.036363636,0.060606061,0.0,0.0,Oct,1,1,6,1,Returning_Visitor,False,False
SESSION-07588,2,30.2,0,0.0,32,776.8833333,0.0,0.003125,0.0,0.0,Jul,2,4,1,5,New_Visitor,False,False
SESSION-07589,1,90.6,0,0.0,11,424.5957143,0.053333333,0.055833333,0.0,0.0,Aug,3,2,8,1,Returning_Visitor,False,False
SESSION-07590,10,196.25,1,46.4,271,12292.46381,0.005995204,0.02001083,0.038034542,0.0,Jul,2,2,2,3,Returning_Visitor,True,False
SESSION-07591,5,163.0,0,0.0,5,25.0,0.02,0.04,0.0,0.0,Oct,2,2,2,20,New_Visitor,True,False
SESSION-07592,0,0.0,0,0.0,6,231.8,0.066666667,0.066666667,0.0,0.0,Oct,2,5,3,2,Returning_Visitor,False,False
SESSION-07593,2,9.0,0,0.0,26,623.0266667,0.0,0.009047619,36.0824516,0.0,Nov,2,2,4,20,Returning_Visitor,False,False
SESSION-07594,0,0.0,0,0.0,6,1183.2,0.033333333,0.066666667,0.0,0.0,Oct,2,6,2,1,Returning_Visitor,False,False
SESSION-07595,5,38.57777778,2,9.0,7,584.3777778,0.0,0.064351852,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,True,True
SESSION-07596,0,0.0,0,0.0,4,39.8,0.0,0.05,0.0,0.0,Aug,1,1,1,3,New_Visitor,False,False
SESSION-07597,3,133.8666667,0,0.0,7,128.0,0.0,0.026666667,0.0,0.0,Oct,1,2,1,1,Returning_Visitor,True,False
SESSION-07598,3,69.1,0,0.0,24,368.6,0.0,0.008888889,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False
SESSION-07599,3,142.1333333,2,141.2,8,361.2333333,0.008333333,0.038888889,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
SESSION-07600,4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
SESSION-07601,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,True
SESSION-07602,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,True,False
SESSION-07603,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False
SESSION-07604,0,0.0,3,62.8,90,2167.900476,0.002898551,0.013297101,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
SESSION-07605,2,39.4,0,0.0,40,673.65,0.0,0.014634146,23.76322043,0.0,Nov,4,2,6,3,Returning_Visitor,True,True
SESSION-07606,0,0.0,0,0.0,67,771.4133333,0.0,0.004205128,0.0,0.0,Aug,1,8,9,1,Returning_Visitor,False,False
SESSION-07607,2,95.8,0,0.0,83,4052.358631,0.000340136,0.008176477,19.61979883,0.0,Sep,2,2,4,3,Returning_Visitor,False,True
SESSION-07608,15,182.7,0,0.0,60,632.25,0.005882353,0.011960784,0.0,0.0,Oct,4,2,1,3,Returning_Visitor,False,False
SESSION-07609,0,0.0,0,0.0,9,463.4,0.0,0.022222222,0.0,0.0,Oct,3,2,1,2,New_Visitor,False,False
SESSION-07610,1,21.2,0,0.0,41,1808.953333,0.0,0.012195122,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
SESSION-07611,3,121.4,1,6.0,36,1418.377619,0.05787037,0.080562169,0.0,0.0,Jul,2,2,8,1,Returning_Visitor,True,False
SESSION-07612,5,171.9,4,145.1666667,171,4554.692744,0.002259887,0.004062416,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
SESSION-07613,3,230.1,0,0.0,7,381.4,0.0,0.007407407,35.25541691,0.0,Nov,1,1,3,5,Returning_Visitor,False,False
SESSION-07614,1,19.2,0,0.0,55,3134.066667,0.0,0.006666667,5.767419658,0.0,Aug,2,4,1,1,Returning_Visitor,True,False
SESSION-07615,3,151.0,0,0.0,21,840.2863203,0.0,0.010763889,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
SESSION-07616,6,342.1,0,0.0,82,895.1111111,0.002325581,0.004844961,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
SESSION-07617,3,133.4666667,2,199.4,150,4935.536124,0.005664488,0.016427015,0.0,0.0,Oct,2,2,3,13,Returning_Visitor,True,False
SESSION-07618,6,72.04,2,206.6,24,709.4333333,0.007142857,0.016666667,15.70942935,0.0,Aug,2,2,2,2,Returning_Visitor,False,True
SESSION-07619,1,4.0,1,0.0,22,360.65,0.0,0.01037037,1.453922921,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
SESSION-07620,3,44.3,0,0.0,17,468.85,0.01,0.006666667,64.2879309,0.0,Aug,1,2,1,2,Returning_Visitor,False,True
SESSION-07621,0,0.0,0,0.0,111,2805.038095,0.005405405,0.038192738,0.0,0.0,Aug,4,1,3,3,Returning_Visitor,True,False
SESSION-07622,1,5.0,2,33.3,16,521.5,0.010526316,0.021052632,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,False,False
SESSION-07623,2,73.6,5,155.5666667,44,1993.396667,0.01254902,0.041246499,4.107661192,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
SESSION-07624,8,82.85,0,0.0,84,2289.079157,0.002556818,0.013110506,0.0,0.0,June,1,1,7,3,Returning_Visitor,False,False
SESSION-07625,4,41.2,1,0.0,15,142.4,0.022222222,0.077777778,0.0,0.0,Jul,1,1,4,2,Returning_Visitor,False,False
SESSION-07626,5,70.20765027,0,0.0,89,2542.60431,0.001811594,0.012188596,5.887666731,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
SESSION-07627,10,42.1,0,0.0,37,527.6666667,0.009090909,0.032954545,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False,False
SESSION-07628,1,63.4,0,0.0,6,137.6,0.0,0.013333333,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
SESSION-07629,5,69.03333333,0,0.0,24,658.8466667,0.0,0.013793103,42.9845308,0.0,Oct,2,6,3,2,Returning_Visitor,False,False
SESSION-07630,3,81.6,0,0.0,13,443.9,0.0,0.0125,0.0,0.0,Sep,1,1,5,5,New_Visitor,False,False
SESSION-07631,1,508.8,0,0.0,7,379.8,0.0,0.05,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
SESSION-07632,5,156.2,0,0.0,22,742.0,0.0,0.007407407,32.22252197,0.0,Sep,1,1,3,5,New_Visitor,True,True
SESSION-07633,2,65.4,0,0.0,79,2426.006667,0.001265823,0.017721519,0.0,0.0,Sep,3,2,1,3,Returning_Visitor,False,False
SESSION-07634,1,18.1,2,72.5,9,136.2833333,0.018181818,0.027272727,0.0,0.0,June,2,2,2,2,New_Visitor,False,False
SESSION-07635,0,0.0,0,0.0,20,1116.473333,0.033,0.027954545,0.0,0.0,Oct,3,2,6,1,Returning_Visitor,False,False
SESSION-07636,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
SESSION-07637,0,0.0,0,0.0,39,835.6809524,0.032478632,0.028162393,0.0,0.0,Jul,1,1,6,3,Returning_Visitor,False,False
SESSION-07638,7,154.9333333,0,0.0,31,910.04,0.018181818,0.052020202,5.316109207,0.0,Jul,1,1,3,1,Returning_Visitor,False,False
SESSION-07639,0,0.0,0,0.0,10,232.4,0.0,0.0,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
SESSION-07640,0,0.0,0,0.0,27,701.9,0.007407407,0.028395062,0.0,0.0,Aug,3,2,7,6,Returning_Visitor,False,False
SESSION-07641,4,82.7,0,0.0,26,405.2833333,0.0,0.001428571,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
SESSION-07642,0,0.0,0,0.0,51,1219.054286,0.0,0.012113703,9.063088034,0.0,Aug,2,2,2,1,Returning_Visitor,False,True
SESSION-07643,0,0.0,0,0.0,7,0.0,0.2,0.2,0.0,0.0,June,2,2,6,13,Returning_Visitor,False,False
SESSION-07644,4,94.23333333,2,72.0,145,2935.255477,0.001360544,0.005708347,0.26809298,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
SESSION-07645,0,0.0,0,0.0,72,5465.320175,0.033789954,0.06037786,0.0,0.0,Sep,2,5,2,1,Returning_Visitor,False,False
SESSION-07646,4,23.53333333,0,0.0,10,118.0,0.011111111,0.066666667,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False
SESSION-07647,7,216.4,0,0.0,37,825.205,0.0,0.004625745,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
SESSION-07648,10,821.0754098,1,0.0,55,2400.782077,0.0,0.010717178,0.98110865,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
SESSION-07649,1,7.6,1,0.0,3,14.6,0.0,0.08,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
SESSION-07650,5,277.8,0,0.0,25,884.5,0.0,0.003571429,7.48051616,0.0,Jul,2,10,2,2,New_Visitor,True,True
SESSION-07651,1,62.13333333,0,0.0,79,3421.653333,0.004878049,0.022357724,4.127430681,0.0,Oct,2,4,1,2,Returning_Visitor,False,True
SESSION-07652,4,55.8,0,0.0,17,2023.2,0.0,0.011111111,0.0,0.0,Jul,2,2,1,2,New_Visitor,False,False
SESSION-07653,1,34.2,0,0.0,26,502.4533333,0.0,0.002564103,22.65617015,0.0,Oct,3,2,6,2,New_Visitor,True,True
SESSION-07654,0,0.0,1,37.2,37,2767.753333,0.005555556,0.015,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
SESSION-07655,1,76.6,2,23.2,46,4598.433333,0.004255319,0.046808511,10.72449269,0.0,Jul,2,2,1,1,Returning_Visitor,False,True
SESSION-07656,4,64.66666667,0,0.0,50,936.81,0.0,0.003773585,0.0,0.0,Aug,2,2,4,2,New_Visitor,False,False
SESSION-07657,0,0.0,0,0.0,1,8.0,0.0,0.0,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,False,False
SESSION-07658,1,8.0,0,0.0,11,701.0,0.0,0.016666667,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
SESSION-07659,2,318.2,0,0.0,6,117.0,0.05,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
SESSION-07660,0,0.0,0,0.0,15,176.5,0.04,0.12,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
SESSION-07661,1,218.6,0,0.0,19,513.1622222,0.003333333,0.0075,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,False,False
SESSION-07662,9,254.5,0,0.0,26,712.2714286,0.006060606,0.028282828,1.725866353,0.0,Sep,2,5,2,3,Returning_Visitor,False,False
SESSION-07663,10,1251.2,7,250.0,414,23888.81,0.009900332,0.027062016,1.033757336,0.0,Sep,2,2,4,13,Returning_Visitor,False,False
SESSION-07664,5,79.1,0,0.0,36,1081.108333,0.025,0.025972222,0.0,0.0,Sep,1,2,2,2,Returning_Visitor,True,False
SESSION-07665,0,0.0,2,53.0,12,318.5333333,0.0,0.014285714,0.0,0.0,Jul,1,1,2,4,New_Visitor,False,False
SESSION-07666,0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
SESSION-07667,2,94.6,1,74.6,16,199.0,0.0,0.015789474,0.0,0.0,Jul,1,2,9,2,New_Visitor,False,False
SESSION-07668,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,2,4,4,4,Returning_Visitor,False,False
SESSION-07669,4,60.4,0,0.0,7,207.6,0.0,0.033333333,30.84751033,0.0,Sep,2,2,9,3,Returning_Visitor,False,False
SESSION-07670,16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0.0,Jul,3,2,8,4,Returning_Visitor,False,True
SESSION-07671,0,0.0,1,68.5,58,1066.393635,0.000209249,0.034950263,0.0,0.0,June,3,2,3,6,Returning_Visitor,False,False
SESSION-07672,5,150.2,2,20.0,22,392.6,0.028,0.06,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,False
SESSION-07673,4,75.1,0,0.0,7,102.7,0.0,0.011111111,0.0,0.0,Sep,2,4,6,2,Returning_Visitor,False,True
SESSION-07674,7,81.5,0,0.0,56,857.7355067,0.0,0.014259607,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,False
SESSION-07675,0,0.0,0,0.0,11,660.8,0.0,0.0,33.83646892,0.0,June,2,2,6,1,New_Visitor,False,True
SESSION-07676,0,0.0,0,0.0,7,376.7,0.0,0.0,53.6853974,0.0,Aug,2,2,1,2,New_Visitor,False,True
SESSION-07677,2,303.2,0,0.0,13,181.0666667,0.0,0.016666667,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
SESSION-07678,0,0.0,2,111.9,25,360.5111111,0.065384615,0.066783217,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
SESSION-07679,3,21.2,0,0.0,23,1053.175758,0.002083333,0.014583333,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,False
SESSION-07680,7,73.23333333,1,0.0,310,7710.731416,3.94e-05,0.00751105,0.098621403,0.0,Jul,4,1,1,4,Returning_Visitor,False,True
SESSION-07681,2,76.6,0,0.0,28,488.91,0.014814815,0.022222222,45.19820194,0.0,June,1,2,1,1,Returning_Visitor,True,True
SESSION-07682,2,7.0,0,0.0,40,906.4,0.0,0.015238095,0.0,0.0,Oct,2,2,9,4,Returning_Visitor,False,False
SESSION-07683,0,0.0,0,0.0,3,20.2,0.0,0.066666667,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,False,False
SESSION-07684,0,0.0,0,0.0,8,883.9333333,0.0,0.014285714,0.0,0.0,Nov,1,1,1,4,New_Visitor,True,False
SESSION-07685,0,0.0,1,6.0,65,2349.101818,0.018785882,0.046505418,0.0,0.0,Jul,2,2,2,3,Returning_Visitor,False,False
SESSION-07686,0,0.0,0,0.0,3,15.2,0.066666667,0.133333333,0.0,0.0,Aug,2,4,1,1,Returning_Visitor,True,False
SESSION-07687,3,130.35,1,21.2,8,314.85,0.0,0.018181818,0.0,0.0,June,2,2,5,2,New_Visitor,False,True
SESSION-07688,1,23.31428571,0,0.0,15,124.9142857,0.0,0.016369048,4.90908873,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
SESSION-07689,0,0.0,0,0.0,6,31.0,0.0,0.033333333,0.0,0.0,Oct,2,5,1,1,Returning_Visitor,False,False
SESSION-07690,14,574.4511905,0,0.0,41,2688.864762,0.0,0.011853002,36.96220452,0.0,Sep,3,2,3,4,Returning_Visitor,False,True
SESSION-07691,2,72.6,1,15.2,6,425.0,0.0,0.025,0.0,0.0,Jul,2,10,1,4,Returning_Visitor,True,False
SESSION-07692,1,24.2,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,True
SESSION-07693,4,190.5,0,0.0,29,867.9915152,0.012903226,0.019354839,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,False,False
SESSION-07694,1,4.0,0,0.0,7,417.5333333,0.0,0.027777778,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,False,False
SESSION-07695,0,0.0,0,0.0,35,536.7333333,0.0,0.012222222,3.70979448,0.0,Jul,2,2,3,4,Returning_Visitor,False,True
SESSION-07696,4,120.7,0,0.0,5,74.4,0.0,0.022222222,0.0,0.0,Oct,2,2,4,5,New_Visitor,False,False
SESSION-07697,0,0.0,0,0.0,62,4391.666667,0.003174603,0.014814815,0.0,0.0,June,2,10,2,1,Returning_Visitor,False,False
SESSION-07698,3,83.4,0,0.0,43,2013.659524,0.0,0.009090909,0.0,0.0,Oct,2,2,1,20,Returning_Visitor,False,False
SESSION-07699,7,272.0333333,0,0.0,13,295.1,0.011764706,0.017647059,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
SESSION-07700,2,76.76666667,2,9.0,17,1566.2,0.00952381,0.038095238,0.0,0.0,Sep,2,2,3,5,Returning_Visitor,False,False
SESSION-07701,0,0.0,0,0.0,16,213.8,0.00625,0.06875,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,True
SESSION-07702,9,138.5666667,1,21.2,39,977.4128571,0.009756098,0.017615176,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
SESSION-07703,0,0.0,0,0.0,24,1884.7,0.032,0.068,0.0,0.0,Sep,2,2,4,13,Returning_Visitor,False,False
SESSION-07704,7,199.8333333,0,0.0,27,669.9333333,0.0,0.0,0.0,0.0,Aug,2,5,1,2,New_Visitor,True,False
SESSION-07705,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,8,1,1,Returning_Visitor,False,False
SESSION-07706,1,43.4,0,0.0,29,432.0222222,0.0,0.006896552,0.0,0.0,Nov,1,1,1,3,New_Visitor,False,False
SESSION-07707,6,95.6,0,0.0,12,582.7333333,0.014285714,0.035714286,21.32413414,0.0,Sep,2,2,8,7,Returning_Visitor,False,False
SESSION-07708,0,0.0,1,242.8,73,1860.95,0.005405405,0.019527027,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False
SESSION-07709,2,630.5333333,0,0.0,33,357.8895238,0.0,0.007894737,0.0,0.0,Oct,3,2,7,4,Returning_Visitor,False,False
SESSION-07710,3,124.0,0,0.0,10,265.9333333,0.0,0.015277778,0.0,0.0,Sep,1,1,1,2,Returning_Visitor,False,False
SESSION-07711,0,0.0,0,0.0,4,313.8,0.0,0.05,14.53547145,0.0,Jul,2,6,3,5,Returning_Visitor,False,False
SESSION-07712,0,0.0,1,3.0,20,780.5,0.004761905,0.043809524,10.9112449,0.0,Jul,3,2,3,3,Returning_Visitor,False,False
SESSION-07713,0,0.0,0,0.0,5,131.8333333,0.0,0.013333333,36.13790493,0.0,June,1,1,1,5,New_Visitor,False,True
SESSION-07714,2,110.8,0,0.0,6,85.76666667,0.0,0.028571429,59.57182786,0.0,Aug,1,1,1,4,Returning_Visitor,False,True
SESSION-07715,5,125.1,2,34.6,25,887.75,0.013793103,0.023754789,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,True,False
SESSION-07716,0,0.0,1,42.4,61,1140.796667,0.0,0.002833333,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,False
SESSION-07717,0,0.0,0,0.0,10,122.8,0.11,0.133333333,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
SESSION-07718,0,0.0,0,0.0,2,58.4,0.0,0.1,0.0,0.0,Oct,2,4,1,2,New_Visitor,False,False
SESSION-07719,5,110.3,1,21.8,78,3621.606667,0.0,0.006024096,18.78186098,0.0,Jul,2,4,4,1,Returning_Visitor,False,False
SESSION-07720,1,99.8,0,0.0,110,2056.48859,0.0,0.004892966,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
SESSION-07721,3,83.8,0,0.0,20,798.3,0.0,0.009090909,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
